								 32,449,343,514 	 32,448,833,874 	 509,641 	 247,104 			 244,318 			 219,865 			 495,843 			 379,258 			
키값	플랜트	사업부	구분	자재코드	자재명	자재유형	내수/수출	단위	'23.02월 실적		23.03계획			23.04계획			23.05계획			23.06계획			23.07 계획			
									 재고금액 	 재고 	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	비고
	4000	파인켐	PSE 원제-제초제	PSE0000D00	PSE 원제-제초제	FERT	내수	KG	 30,569,175 	 450 	 - 	 40 	 410 	 - 	 - 	 410 	 - 	 - 	 410 	 - 	 - 	 410 	 - 	 - 	 410 	
	4000	파인켐	R O H	ROH0000D	R O H	HALB	반제품	KG	 1,078,817,359 	 9,609 	 - 	 - 	 9,609 	 - 	 - 	 9,609 	 - 	 - 	 9,609 	 - 	 - 	 9,609 	 - 	 3,900 	 5,709 	
	4000	파인켐	S-FV 원제-살충제	SFV0000D00	S-FV 원제-살충제	FERT	내수	KG	 23,118,617 	 275 	 1,881 	 2,000 	 156 	 - 	 76 	 80 	 - 	 - 	 80 	 - 	 - 	 80 	 - 	 - 	 80 	
	4000	파인켐	SL-49 원제-제초제	SLF0000D00	SL-49 원제-제초제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	SP50	SPO0020D00	SP50	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	T2 25KG 의약중간체	T2T0025D00	T2 25KG 의약중간체	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	TLS(THIAMINE LAURYL SULFATE)	TLS0020D00	TLS(Thiamine Lauryl Sulfate)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TM 원제-살충제	TMD0000D00	TM 원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TMCA-CL	TMC0000D	TMCA-CL	HALB	반제품	KG	 3,552,474 	 77 	 2,387 	 - 	 2,464 	 5,203 	 7,627 	 40 	 - 	 - 	 40 	 - 	 - 	 40 	 - 	 - 	 40 	
	4000	파인켐	T-PM 원제-살충제	TPM0000D00	T-PM 원제-살충제	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	TPTP (LIGAND_정제공정)	TPP0100D01	TPTP (Ligand_정제공정)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	메디민-C 20KG 온산 의약중간체	MEC0020D00	메디민-C 20Kg 온산 의약중간체	FERT	내수	KG	 135,609,559 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	 - 	 - 	 840 	
	4100	파인켐	메디민-C 20KG 온산 의약중간체	MEC0020D01	메디민-C 20Kg 온산 중간체	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TTBMPP - 포스파이트 일반	TBM0000D00	TTBMPP - 포스파이트 일반	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	TDTBPP - 포스파이트 일반	TDT0000D00	TDTBPP - 포스파이트 일반	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	EFJ	EFJ0010D00	EFJ	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX 8.5%EC	PBC0009D00	PBX 8.5%EC	FERT	내수	KG	 176,254,212 	 14,350 	 - 	 - 	 14,350 	 - 	 - 	 14,350 	 - 	 - 	 14,350 	 43,100 	 57,400 	 50 	 16,400 	 16,400 	 50 	
	4000	파인켐	OXIME	OXI0000D	OXIME	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
