,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
0,"57,000",2009,2020,태평2길,00022,00000,45111,01,0,4598368,태평동,0291,0000,45111,11900,1,전주태평SKVIEW,12,12,45111-517,189.7902,291,45111,5,,
1,"22,500",2005,2020,인봉남로,00056,00000,45111,01,0,3266058,중노송동,0303,0000,45111,12000,1,우성해오름,12,1,45111-456,136.0687,303,45111,4,,
2,"33,000",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,4,,84.9704,797,45111,5,,
3,"11,000",1993,2020,견훤로,00100,00000,45111,02,0,3266009,중노송동,0026,0001,45111,12000,1,기린봉,12,8,45111-131,84.94,26-1,45111,4,,
4,"22,200",2005,2020,인봉남로,00056,00000,45111,01,0,3266058,중노송동,0303,0000,45111,12000,1,우성해오름,12,8,45111-456,100.0362,303,45111,14,,
5,"22,000",2005,2020,인봉남로,00056,00000,45111,01,0,3266058,중노송동,0303,0000,45111,12000,1,우성해오름,12,10,45111-456,136.0687,303,45111,4,,
6,"32,700",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,10,,84.9811,797,45111,19,,
7,"35,000",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,12,,84.9704,797,45111,14,,
8,"48,500",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,12,,103.7953,797,45111,15,,
9,"35,250",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,16,,84.9811,797,45111,10,,
10,"27,000",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,16,,72.3214,797,45111,5,,
11,"27,000",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,16,,72.3214,797,45111,5,20.12.29,O
12,"32,600",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,18,,84.9811,797,45111,4,,
13,"30,000",2018,2020,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,12,21,,84.9811,797,45111,13,21.01.21,O
14,"12,450",2005,2020,인봉남로,00056,00000,45111,01,0,3266058,중노송동,0303,0000,45111,12000,1,우성해오름,12,25,45111-456,58.5516,303,45111,2,,
15,"11,000",1993,2020,견훤로,00100,00000,45111,02,0,3266009,중노송동,0026,0001,45111,12000,1,기린봉,12,26,45111-131,84.94,26-1,45111,1,,
16,"13,350",2005,2020,인봉남로,00056,00000,45111,01,0,3266058,중노송동,0303,0000,45111,12000,1,우성해오름,12,26,45111-456,58.5516,303,45111,12,,
17,"11,000",1993,2020,견훤로,00100,00000,45111,02,0,3266009,중노송동,0026,0001,45111,12000,1,기린봉,12,29,45111-131,84.94,26-1,45111,15,,
18,"10,500",2002,2020,따박골7길,00022,00000,45111,01,0,4598089,서완산동2가,0341,0001,45111,12400,1,대풍한마을,12,10,45111-130,59.989,341-1,45111,10,,
19,"32,000",2008,2020,안행로,00150,00000,45111,02,0,3266048,서완산동2가,0335,0000,45111,12400,1,오페라하우스,12,10,45111-504,130.8082,335,45111,8,,
20,"33,500",2008,2020,안행로,00150,00000,45111,02,0,3266048,서완산동2가,0335,0000,45111,12400,1,오페라하우스,12,11,45111-504,130.8082,335,45111,3,,
21,"12,500",2002,2020,따박골7길,00022,00000,45111,01,0,4598089,서완산동2가,0341,0001,45111,12400,1,대풍한마을,12,28,45111-130,59.989,341-1,45111,4,,
22,"5,100",1985,2020,강당2길,00014,00000,45111,03,0,4598009,서완산동2가,0080,0135,45111,12400,1,"낙원맨션가,나,다동",12,29,45111-128,79.515,80-135,45111,3,,
23,"10,200",1993,2020,학봉2길,00011,00000,45111,01,0,4598404,동서학동,0279,0004,45111,12500,1,진흥하이츠,12,11,45111-7,84.36,279-4,45111,5,,
24,"6,300",1993,2020,학봉2길,00011,00000,45111,01,0,4598404,동서학동,0279,0004,45111,12500,1,진흥하이츠,12,12,45111-7,59.4,279-4,45111,20,,
25,"19,000",1993,2020,장승배기로,00398,00000,45111,01,0,3266063,동서학동,0290,0003,45111,12500,1,거산황궁맨션,12,16,45111-3,192.98,290-3,45111,13,,
26,"13,000",1993,2020,장승배기로,00398,00000,45111,01,0,3266063,동서학동,0290,0003,45111,12500,1,거산황궁맨션,12,19,45111-3,84.91,290-3,45111,9,,
27,"4,550",1992,2020,학봉2길,00018,00000,45111,00,0,4598404,동서학동,0271,0005,45111,12500,1,대산신천지,12,23,45111-5,59.95,271-5,45111,4,,
28,"11,000",1993,2020,장승배기로,00398,00000,45111,01,0,3266063,동서학동,0290,0003,45111,12500,1,거산황궁맨션,12,28,45111-3,84.91,290-3,45111,12,,
29,"15,950",1993,2020,장승배기로,00398,00000,45111,01,0,3266063,동서학동,0290,0003,45111,12500,1,거산황궁맨션,12,29,45111-3,133.095,290-3,45111,1,,
30,"7,900",2000,2020,덕적골3길,00017,00000,45111,01,0,4598080,서서학동,0318,0010,45111,12600,1,광진산업,12,5,45111-164,59.5213,318-10,45111,4,,
31,"7,900",2000,2020,덕적골3길,00017,00000,45111,01,0,4598080,서서학동,0318,0010,45111,12600,1,광진산업,12,5,45111-164,59.5213,318-10,45111,4,21.04.05,O
32,"3,500",1997,2020,흑석로,00064,00000,45111,01,0,3266088,서서학동,0983,0002,45111,12600,1,신세계블루타운,12,7,45111-167,38.88,983-2,45111,10,,
33,"6,000",1998,2020,흑석로,00053,00000,45111,01,0,3266088,서서학동,0977,0001,45111,12600,1,푸른맨션,12,11,45111-10,60,977-1,45111,4,,
34,"6,200",1993,2020,흑석1길,00088,00000,45111,00,0,4598449,서서학동,0978,0006,45111,12600,1,대아청산,12,15,45111-11,59.97,978-6,45111,5,,
35,"4,000",2000,2020,흑석1길,00085,00000,45111,00,0,4598449,서서학동,0985,0001,45111,12600,1,효성흑석마을,12,28,45111-168,39.2365,985-1,45111,7,,
36,"13,000",1995,2020,선너머2길,00002,00007,45111,01,0,4598206,중화산동1가,0250,0000,45111,12700,1,동신2차,12,1,45111-134,119.76,250,45111,14,,
37,"8,000",1995,2020,서원로,00386,00000,45111,01,0,3266035,중화산동1가,0154,0000,45111,12700,1,중화산동신일,12,1,45111-135,60,154,45111,11,,
38,"19,800",1998,2020,안행로,00176,00000,45111,03,0,3266048,중화산동1가,0331,0000,45111,12700,1,중화산동현대,12,2,45111-136,138.27,331,45111,12,,
39,"7,000",1995,2020,서원로,00386,00000,45111,01,0,3266035,중화산동1가,0154,0000,45111,12700,1,중화산동신일,12,3,45111-135,60,154,45111,8,,
40,"7,000",1993,2020,선너머4길,00025,00000,45111,01,0,4598208,중화산동1가,0221,0001,45111,12700,1,남양서원,12,4,45111-132,59.94,221-1,45111,2,,
41,"13,000",1995,2020,서원로,00386,00000,45111,01,0,3266035,중화산동1가,0154,0000,45111,12700,1,중화산동신일,12,4,45111-135,84.93,154,45111,3,,
42,"16,000",1999,2020,안행로,00175,00000,45111,03,0,3266048,중화산동1가,0329,0000,45111,12700,1,현대(A단지),12,7,45111-137,84.97,329,45111,19,,
43,"21,900",1999,2020,안행로,00175,00000,45111,03,0,3266048,중화산동1가,0329,0000,45111,12700,1,현대(A단지),12,7,45111-137,114,329,45111,9,,
44,"13,800",1999,2020,안행로,00175,00000,45111,03,0,3266048,중화산동1가,0329,0000,45111,12700,1,현대(A단지),12,9,45111-137,59.92,329,45111,9,,
45,"12,500",1995,2020,선너머2길,00002,00007,45111,01,0,4598206,중화산동1가,0250,0000,45111,12700,1,동신2차,12,14,45111-134,84.91,250,45111,14,,
46,"22,800",2008,2020,서원로,00348,00000,45111,01,0,3266035,중화산동1가,0327,0012,45111,12700,1,옥성트레비앙,12,16,45111-514,84.9407,327-12,45111,2,,
47,"8,500",1993,2020,선너머로,00040,00000,45111,02,0,3266037,중화산동1가,0223,0002,45111,12700,1,거성근영(1),12,18,45111-139,59.88,223-2,45111,4,,
48,"14,800",2014,2020,선너머3길,00018,00015,45111,01,0,4598207,중화산동1가,0221,0002,45111,12700,1,중화산동네스띠앙,12,21,45111-582,75.5499,221-2,45111,4,,
49,"8,700",1993,2020,선너머로,00040,00000,45111,02,0,3266037,중화산동1가,0223,0002,45111,12700,1,거성근영(1),12,25,45111-139,59.88,223-2,45111,18,,
50,"10,000",2012,2020,선너머3길,00023,00000,45111,01,0,4598207,중화산동1가,0236,0000,45111,12700,1,엘림샤인빌,12,28,45111-543,53.4323,236,45111,1,,
51,"7,000",1990,2020,강당4길,00003,00000,45111,02,0,4598011,중화산동1가,0162,0042,45111,12700,1,동신,12,30,45111-133,84.98,162-42,45111,6,,
52,"7,700",1995,2020,선너머2길,00002,00007,45111,01,0,4598206,중화산동1가,0250,0000,45111,12700,1,동신2차,12,31,45111-134,47.28,250,45111,10,,
53,"13,500",1995,2020,선너머2길,00002,00007,45111,01,0,4598206,중화산동1가,0250,0000,45111,12700,1,동신2차,12,31,45111-134,119.76,250,45111,5,,
54,"15,900",1998,2020,선너머로,00016,00000,45111,02,0,3266037,중화산동2가,0190,0000,45111,12800,1,중화산동광진,12,1,45111-142,84.99,190,45111,8,,
55,"6,800",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,12,1,45111-144,65.88,27,45111,5,,
56,"30,300",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,2,45111-597,84.9542,850,45111,15,,
57,"13,700",1998,2020,선너머로,00016,00000,45111,02,0,3266037,중화산동2가,0190,0000,45111,12800,1,중화산동광진,12,3,45111-142,84.99,190,45111,3,,
58,"17,450",2003,2020,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,12,3,45111-169,83.2434,406-3,45111,13,,
59,"7,700",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,12,4,45111-144,65.88,27,45111,2,,
60,"35,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,4,45111-532,130.211,827,45111,2,,
61,"35,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,4,45111-532,130.211,827,45111,2,20.12.18,O
62,"29,500",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,12,4,45111-154,84.81,745-1,45111,18,,
63,"7,700",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,12,4,45111-144,65.88,27,45111,2,20.12.07,O
64,"11,600",1994,2020,영경1길,00022,00000,45111,01,0,4598259,중화산동2가,0232,0000,45111,12800,1,새한그린파크,12,5,45111-146,74.06,232,45111,10,,
65,"24,000",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,5,45111-597,83.667,850,45111,1,,
66,"12,000",2000,2020,선너머2길,00040,00000,45111,02,0,4598206,중화산동2가,0194,0009,45111,12800,1,중화산동광진2차,12,7,45111-143,84.99,194-9,45111,5,,
67,"28,000",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,7,45111-597,83.667,850,45111,11,,
68,"13,700",2000,2020,선너머2길,00040,00000,45111,02,0,4598206,중화산동2가,0194,0009,45111,12800,1,중화산동광진2차,12,7,45111-143,84.99,194-9,45111,6,,
69,"50,000",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,12,8,45111-155,123.815,746-1,45111,9,,
70,"26,500",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,8,45111-597,83.667,850,45111,8,,
71,"28,800",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,8,45111-597,84.9542,850,45111,14,,
72,"26,500",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,9,45111-597,84.9542,850,45111,4,,
73,"13,000",1996,2020,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,12,10,45111-149,84.96,256,45111,1,,
74,"10,500",1990,2020,신촌2길,00020,00000,45111,01,0,4598234,중화산동2가,0482,0001,45111,12800,1,"전주한신코아1차,2차",12,11,45111-150,73.82,482-1,45111,6,,
75,"45,000",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,12,11,45111-155,123.815,746-1,45111,10,,
76,"37,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,12,45111-532,130.211,827,45111,6,,
77,"29,400",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,12,45111-597,84.9542,850,45111,7,21.04.01,O
78,"31,500",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,12,13,45111-154,84.81,745-1,45111,19,,
79,"8,500",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,12,14,45111-144,65.88,27,45111,3,21.03.16,O
80,"40,500",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,14,45111-532,156.045,827,45111,11,,
81,"39,500",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,14,45111-532,156.045,827,45111,7,,
82,"33,000",2005,2020,강변로,00306,00000,45111,00,,3016010,중화산동2가,0825,0000,45111,12800,1,광진햇빛찬,12,14,45111-455,140.026,825,45111,11,,
83,"12,700",1994,2020,영경1길,00022,00000,45111,01,0,4598259,중화산동2가,0232,0000,45111,12800,1,새한그린파크,12,14,45111-146,105.64,232,45111,1,,
84,"9,300",1996,2020,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,12,15,45111-149,59.4,256,45111,8,,
85,"37,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,15,45111-532,130.211,827,45111,12,,
86,"37,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,15,45111-532,130.211,827,45111,12,20.12.21,O
87,"34,500",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,15,45111-532,130.211,827,45111,5,,
88,"18,250",2003,2020,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,12,15,45111-169,83.2434,406-3,45111,15,,
89,"30,400",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,12,15,45111-154,84.75,745-1,45111,9,,
90,"14,200",1990,2020,신촌2길,00020,00000,45111,01,0,4598234,중화산동2가,0482,0001,45111,12800,1,"전주한신코아1차,2차",12,15,45111-150,84.89,482-1,45111,5,,
91,"14,500",1998,2020,선너머로,00016,00000,45111,02,0,3266037,중화산동2가,0190,0000,45111,12800,1,중화산동광진,12,16,45111-142,84.99,190,45111,5,,
92,"27,500",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,16,45111-597,83.667,850,45111,4,20.12.21,O
93,"36,000",2003,2020,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,12,17,45111-155,84.863,746-1,45111,2,,
94,"36,000",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,17,45111-532,130.211,827,45111,5,,
95,"21,000",1992,2020,따박골9길,00033,00000,45111,03,0,4598091,중화산동2가,0037,0000,45111,12800,1,거성화산,12,19,45111-141,145,37,45111,14,,
96,"44,000",2003,2020,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,12,22,45111-154,134.14,745-1,45111,11,,
97,"14,200",1996,2020,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,12,23,45111-149,84.96,256,45111,19,,
98,"27,500",2015,2020,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,12,23,45111-597,83.667,850,45111,4,,
99,"33,500",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,23,45111-532,130.211,827,45111,1,,
100,"7,800",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,12,24,45111-144,65.88,27,45111,4,,
101,"42,500",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,24,45111-532,156.045,827,45111,12,,
102,"7,800",1986,2020,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,12,24,45111-144,65.88,27,45111,4,21.02.01,O
103,"15,000",1992,2020,따박골로,00011,00000,45111,01,0,3266019,중화산동2가,0545,0001,45111,12800,1,거성그린맨션,12,26,45111-138,133.05,545-1,45111,8,21.02.08,O
104,"15,000",1992,2020,서원로,00272,00000,45111,02,0,3266035,중화산동2가,0545,0000,45111,12800,1,오성은하,12,26,45111-148,137.13,545,45111,8,,
105,"32,200",2011,2020,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,12,28,45111-532,84.925,827,45111,4,,
106,"16,700",2003,2020,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,12,31,45111-169,83.2434,406-3,45111,5,,
107,"12,600",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,12,1,45111-31,59.98,763-1,45111,9,,
108,"12,600",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,1,45111-176,59.55,962-1,45111,18,21.02.15,O
109,"12,600",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,1,45111-176,59.55,962-1,45111,18,,
110,"15,500",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,1,45111-40,60,961,45111,9,,
111,"16,600",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,1,45111-40,59.93,961,45111,13,,
112,"22,500",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,12,2,45111-24,99.983,765-1,45111,5,,
113,"13,800",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,2,45111-176,59.55,962-1,45111,9,,
114,"14,250",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,2,45111-176,59.55,962-1,45111,13,,
115,"14,800",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,2,45111-40,59.93,961,45111,4,,
116,"9,300",1996,2020,당산로,00011,00000,45111,01,0,3266017,서신동,0761,0002,45111,12900,1,쌍용서신,12,2,45111-32,59.028,761-2,45111,15,,
117,"11,450",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,3,45111-21,59.98,761-1,45111,5,,
118,"13,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,3,45111-40,60,961,45111,3,,
119,"15,500",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,3,45111-40,60,961,45111,11,,
120,"15,300",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,3,45111-40,59.93,961,45111,4,20.12.08,O
121,"15,300",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,3,45111-40,59.93,961,45111,4,,
122,"21,600",1995,2020,당산로,00043,00000,45111,01,0,3266017,서신동,0764,0002,45111,12900,1,제일비사벌새터마을,12,3,45111-38,84.84,764-2,45111,13,,
123,"10,200",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,12,3,45111-31,59.98,763-1,45111,2,,
124,"27,000",1998,2020,여울로,00109,00000,45111,01,0,3266050,서신동,0960,0001,45111,12900,1,서신엘지자이,12,3,45111-29,109.036,960-1,45111,13,,
125,"14,800",1993,2020,전룡로,00128,00005,45111,00,,3266065,서신동,0005,0001,45111,12900,1,롯데,12,3,45111-26,84.72,5-1,45111,7,,
126,"13,800",1993,2020,전룡로,00128,00005,45111,00,,3266065,서신동,0005,0001,45111,12900,1,롯데,12,3,45111-26,84.72,5-1,45111,10,,
127,"26,500",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,12,3,45111-24,99.983,765-1,45111,10,,
128,"11,750",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,3,45111-21,59.98,761-1,45111,8,,
129,"12,100",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,4,45111-21,59.98,761-1,45111,10,,
130,"32,000",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,12,4,45111-485,101.838,572,45111,3,,
131,"14,500",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,4,45111-176,59.55,962-1,45111,6,,
132,"5,450",2002,2020,안터3길,00021,00000,45111,01,0,4598242,서신동,0246,0000,45111,12900,1,선변서신고을,12,4,45111-175,35.0664,246,45111,1,,
133,"15,700",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,4,45111-40,60,961,45111,11,,
134,"15,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,4,45111-40,59.93,961,45111,15,,
135,"14,800",1998,2020,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,12,4,45111-39,59.955,962-2,45111,15,,
136,"14,200",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,12,4,45111-31,59.98,763-1,45111,10,,
137,"12,000",1995,2020,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,12,4,45111-31,59.98,763-1,45111,4,,
138,"9,900",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,12,4,45111-30,59.97,762-2,45111,2,,
139,"19,500",1998,2020,서신로,00102,00000,45111,01,0,3266033,서신동,0965,0002,45111,12900,1,광진선수촌,12,4,45111-22,84.9,965-2,45111,8,,
140,"11,100",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,4,45111-21,59.98,761-1,45111,2,,
141,"9,900",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,4,45111-21,59.98,761-1,45111,15,,
142,"12,200",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,5,45111-21,59.98,761-1,45111,7,,
143,"16,400",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,5,45111-176,59.55,962-1,45111,5,,
144,"15,050",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,5,45111-176,59.55,962-1,45111,12,,
145,"15,000",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,5,45111-40,60,961,45111,12,20.12.31,O
146,"13,200",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,5,45111-40,59.93,961,45111,4,,
147,"14,500",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,5,45111-40,59.93,961,45111,4,,
148,"14,500",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,5,45111-40,59.93,961,45111,4,20.12.23,O
149,"16,100",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,5,45111-40,59.93,961,45111,14,,
150,"11,900",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,12,5,45111-30,59.97,762-2,45111,17,,
151,"11,400",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,12,5,45111-30,59.97,762-2,45111,13,,
152,"10,800",1995,2020,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,12,5,45111-30,59.97,762-2,45111,11,,
153,"29,000",1998,2020,여울로,00079,00000,45111,00,0,3266050,서신동,0960,0002,45111,12900,1,대우푸르지오,12,5,45111-28,134.64,960-2,45111,9,,
154,"26,700",1998,2020,새터로,00063,00000,45111,01,0,3266031,서신동,0960,0005,45111,12900,1,서신2차동아,12,5,45111-25,134.97,960-5,45111,3,21.01.05,O
155,"17,100",1999,2020,새터로,00100,00000,45111,00,0,3266031,서신동,0965,0003,45111,12900,1,감나무골대우대창,12,6,45111-20,84.59,965-3,45111,1,,
156,"44,000",2007,2020,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,12,6,45111-485,134.91,572,45111,5,,
157,"13,900",2001,2020,새터로,00060,00000,45111,01,0,3266031,서신동,0962,0001,45111,12900,1,서신2차광진산업장미,12,6,45111-176,59.55,962-1,45111,9,,
158,"25,000",1996,2020,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,12,6,45111-24,99.983,765-1,45111,15,,
159,"11,200",1995,2020,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,12,7,45111-21,59.98,761-1,45111,5,,
160,"15,600",1999,2020,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,12,7,45111-40,59.93,961,45111,5,,
161,"6,000",1986,2020,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0017,0002,45111,12900,1,"우신1,2,3동",12,7,45111-35,51.84,17-2,45111,3,,
