사업영역,사업영역명,코스트센터,코스트센터명,자산클래스,자산클래스명,자산번호,구자산번호,고정자산명,주요자산번호 텍스트,설비번호/차량번호,내용연수(년),수량,단위,취득일자,취득가 전기,취득가 증감,취득가 잔액,충당금 전기,충당금 증감,충당금 잔액,당기상각액,당월상각비,장부가액,상각한도,상각율
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163183,140000454,자동이물 검사기,XP-GL-102,,1,1.000,EA,2002-11-18,11200000,0,11200000,11199000,0,11199000,0,0,1000,11200000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163184,140000455,Balances(PG6002),BN-GL-105,,1,1.000,EA,2002-10-23,30000,0,30000,29000,0,29000,0,0,1000,30000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163187,140000458,Loadcell,BN-GL-106,,1,1.000,EA,2003-09-03,82000,0,82000,81000,0,81000,0,0,1000,82000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163188,140000459,WFI용 열교환기,HE-GL-102,,1,1.000,EA,2000-01-03,194000,0,194000,193000,0,193000,0,0,1000,194000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163189,140000460,조제탱크(200L),TK-GL-103,,1,1.000,EA,2002-01-31,554000,0,554000,553000,0,553000,0,0,1000,554000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163192,140000463,텐테이블,TT-GL-102,,1,1.000,EA,1993-09-16,167000,0,167000,166000,0,166000,0,0,1000,167000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163196,140000469,텐테이블,TT-GL-101,,1,1.000,EA,1993-09-16,74000,0,74000,73000,0,73000,0,0,1000,74000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163198,140000472,Pass Through,PT-GL-102,,1,1.000,EA,1997-02-28,86000,0,86000,85000,0,85000,0,0,1000,86000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163200,140000476,터널세척 멸균기,TS-GL-101,,1,1.000,EA,1995-02-17,6900000,0,6900000,6899000,0,6899000,0,0,1000,6900000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163201,140000477,CLEAN BOOTH,BH-GL-106,,1,1.000,EA,1995-08-12,615000,0,615000,614000,0,614000,0,0,1000,615000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163202,140000480,Pass Box,PB-GL-102,,1,1.000,EA,1999-08-21,12000,0,12000,11000,0,11000,0,0,1000,12000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163209,140000487,지그테스터기(G-Line),-,,1,1.000,EA,2002-10-01,62000,0,62000,61000,0,61000,0,0,1000,62000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163213,140000491,HOT PLATE,LZ-GL-101,,1,1.000,EA,1998-10-09,35000,0,35000,34000,0,34000,0,0,1000,35000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140163226,140000513,유량계,FT-GL-003,,1,1.000,EA,1997-02-28,755000,0,755000,754000,0,754000,0,0,1000,755000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140164771,140002802,Pass Through,PT-GL-101,,1,1.000,EA,2004-08-31,107000,0,107000,106000,0,106000,0,0,1000,107000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140164877,140002920,300L 충전 탱크,TK-GL-116,,1,1,SET,2004-12-31,600000,0,600000,599000,0,599000,0,0,1000,600000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140164878,140002921,300L 충전 탱크,TK-GL-117,,1,1,SET,2004-12-31,600000,0,600000,599000,0,599000,0,0,1000,600000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140165063,140003135,Inkjet Printer(이물검사기),PI-GL-102,,1,1,SET,2005-08-31,185000,0,185000,184000,0,184000,0,0,1000,185000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140165093,140003171,Integrity Tester (IT4),IG-GL-103,,1,1.000,EA,2005-10-31,340000,0,340000,339000,0,339000,0,0,1000,340000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140165374,140003654,배관설비(G-Line),N/A,,1,1,SET,2007-04-30,1000,0,1000,0,0,0,0,0,1000,1000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140165900,140004322,Ultrasonic Cleaner(초음파세척기),WS-gL-103,,1,1,SET,2010-04-30,214000,0,214000,213000,0,213000,0,0,1000,214000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140166510,140004960,100L Tank(알겔이송용 탱크),TK-GL-119,,1,1.000,EA,2011-08-31,12962000,0,12962000,12961000,0,12961000,0,0,1000,12962000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140166512,140004962,Feed Filter Housing(필터하우징),FT-GL-105,,1,1.000,EA,2011-08-31,73000,0,73000,72000,0,72000,0,0,1000,73000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140167230,140005724,Leak testing machine(LF-S BASIC_vial tester)2,LT-GL-101,,2,1,SET,2013-05-31,34151000,0,34151000,34150000,0,34150000,0,0,1000,34151000,42.8
7500,의약 익산공장,J62323,익.의)생물주사(감가),1415,기계장치-화학전지광6,140168520,140007052,바이알충전기(COZZLICR400),FL-GL-101,,5,3.000,EA,2016-01-31,41232000,0,41232000,17939200,7559200,25498400,7559200,687200,15733600,41232000,20.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1430,기계장치-생과(의약),140192236,,Particle Counter#3,PCV에서 이관/ LZ-GL-121,,6,1.000,EA,2020-02-29,0,13609310,13609310,0,1890182,1890182,1890182,189018,11719128,13609310,16.6
7500,의약 익산공장,J62323,익.의)생물주사(감가),1430,기계장치-생과(의약),140195469,,Air Sampler,AS-GL-101,,6,1.000,EA,2020-06-30,0,8900000,8900000,0,741667,741667,741667,123611,8158333,8900000,16.6
7500,의약 익산공장,J62323,익.의)생물주사(감가),1430,기계장치-생과(의약),140196136,,Air Sampler,AS-GL-102,,6,1.000,EA,2020-07-31,0,8850000,8850000,0,614583,614583,614583,122916,8235417,8850000,16.6
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068183,160001179,Air Sampler(MAS100) #108,LZ-GL-108,,1,1.000,EA,2003-07-23,50000,0,50000,49000,0,49000,0,0,1000,50000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068184,160001180,Air Sampler(MAS100) #109,LZ-GL-109,,1,1.000,EA,2003-07-23,50000,0,50000,49000,0,49000,0,0,1000,50000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068185,160001181,분동(G-LINE) 20kg,분동(G-LINE) 20kg,,1,5.000,EA,2003-08-30,20000,0,20000,19000,0,19000,0,0,1000,20000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068187,160001184,교반기,-,,1,1.000,EA,1993-07-09,13000,0,13000,12000,0,12000,0,0,1000,13000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068188,160001185,보관함(초자류),LZ-GL-106,,1,1.000,EA,1993-07-22,26000,0,26000,25000,0,25000,0,0,1000,26000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068189,160001187,카트(제품이송용),N/A,,1,2.000,EA,1994-12-26,7000,0,7000,6000,0,6000,0,0,1000,7000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068191,160001189,HOT PLATE,LZ-GL-101,,1,1.000,EA,1991-10-18,2000,0,2000,1000,0,1000,0,0,1000,2000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068195,160001193,보관함(무균복),N/A,,1,1.000,EA,1991-05-22,7000,0,7000,6000,0,6000,0,0,1000,7000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1600,공구기구-일반,160068713,160002296,pH Meter(수소이온측정기),LZ-GL-110,,1,1.000,EA,2006-03-31,33000,0,33000,32000,0,32000,0,0,1000,33000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124376,170001825,작업대(sus이물검사용),N/A,,1,3.000,EA,1999-12-31,1000,0,1000,0,0,0,0,0,1000,1000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124384,170001836,랙(부품보관용),N/A,,1,5.000,EA,2002-03-30,24000,0,24000,23000,0,23000,0,0,1000,24000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124385,170001837,세척용구 보관함,N/A,,1,1.000,EA,2002-03-30,20000,0,20000,19000,0,19000,0,0,1000,20000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124386,170001838,랙(분동보관용),N/A,,1,1.000,EA,2002-03-30,16000,0,16000,15000,0,15000,0,0,1000,16000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124388,170001841,랙(공구보관용),N/A,,1,1.000,EA,2003-01-23,8000,0,8000,7000,0,7000,0,0,1000,8000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124389,170001842,회의용의자(분임토의실),N/A,,1,8.000,EA,2003-02-28,12000,0,12000,11000,0,11000,0,0,1000,12000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124390,170001844,보관함(청소도구용무균실),N/A,,1,1.000,EA,2003-08-30,12000,0,12000,11000,0,11000,0,0,1000,12000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124393,170001847,씽크대(sus세척실),N/A,,1,1.000,EA,1996-08-22,4000,0,4000,3000,0,3000,0,0,1000,4000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124395,170001850,고무전 건조렉,N/A,,1,1.000,EA,1997-05-31,18000,0,18000,17000,0,17000,0,0,1000,18000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124396,170001852,보관함(무균복),LZ-GL-107,,1,2.000,EA,1997-10-30,55000,0,55000,54000,0,54000,0,0,1000,55000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180124397,170001853,작업대(sus무균실),N/A,,1,8.000,EA,1998-02-04,14000,0,14000,13000,0,13000,0,0,1000,14000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180126014,170004494,무선전화기(생산1팀_백신라인_충전조제동결건조),무선전화기(생산1팀_백신라인_충전조제동결건조),,1,3.000,EA,2007-09-06,2000,0,2000,1000,0,1000,0,0,1000,2000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180127092,170006038,Turn Table(),TT-GL-103,,1,1.000,EA,2010-12-31,40000,0,40000,39000,0,39000,0,0,1000,40000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),1800,비품,180127093,170006039,Turn Table(),TT-GL-104,,1,1.000,EA,2010-12-31,40000,0,40000,39000,0,39000,0,0,1000,40000,100.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),4500,특허권,450027971,410002227,P-0409-KR,P-0409-KR,,10,0.000,EA,2006-07-01,8930000,0,8930000,8930000,0,8930000,0,0,0,8930000,10.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),4500,특허권,450027993,410002255,P-0458-KR,P-0458-KR,,10,0.000,EA,2006-07-01,8930000,0,8930000,8930000,0,8930000,0,0,0,8930000,10.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),4500,특허권,450028001,410002305,P-0608-KR,P-0608-KR,,10,0.000,EA,2006-07-01,8930000,0,8930000,8930000,0,8930000,0,0,0,8930000,10.0
7500,의약 익산공장,J62323,익.의)생물주사(감가),4500,특허권,450028027,410002357,P-0787-KR,P-0787-KR,,10,0.000,EA,2006-07-01,8930000,0,8930000,8930000,0,8930000,0,0,0,8930000,10.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140163173,140000444,200L 충전탱크,TK-IL-302,,1,1.000,EA,2002-01-31,611000,0,611000,610000,0,610000,0,0,1000,611000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140163207,140000485,조제탱크(35L),조제탱크(35L),,1,1.000,EA,2002-01-31,78000,0,78000,77000,0,77000,0,0,1000,78000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140163218,140000500,Vacuum Pump,Vacuum Pump,,1,1.000,EA,1999-08-31,46000,0,46000,45000,0,45000,0,0,1000,46000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140163483,140000975,WFI Cooler 3,HE-IL-301 HE-IL-101,,1,1.000,EA,2001-06-30,125000,0,125000,124000,0,124000,0,0,1000,125000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140163733,140001321,UPS,UP-EP-101,,1,1.000,EA,2003-09-30,66000,0,66000,65000,0,65000,0,0,1000,66000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140164870,140002912,Clean Booth,BH-IL-302308,,1,1,SET,2004-12-31,244000,0,244000,243000,0,243000,0,0,1000,244000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140165280,140003547,Filter Integrity Tester,IG-IL-102,,1,1.000,EA,2006-07-31,107000,-107000,0,106000,-106000,0,0,0,0,0,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140165449,140003745,Preparation Tank(준비탱크),TK-IL-305,,1,1,SET,2007-12-31,238000,0,238000,237000,0,237000,0,0,1000,238000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140165533,140003871,Pass Box(패스박스),PB-IL-303,,1,1.000,EA,2008-08-31,111000,0,111000,110000,0,110000,0,0,1000,111000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140165653,140004026,Vial Inspection Machine(바이알이물검사기),XP-IL-102,,1,1.000,EA,2008-09-30,3796000,9500000,13296000,3795000,9500000,13295000,9500000,9500000,1000,13296000,100.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140166665,140005123,Ultrasonic Cleaner(초음파 세척기),Overall(24L*18W*6D)/Tank(19.5L*11.5W*6D/20.8L,,1,1.000,EA,2012-02-29,816000,0,816000,815000,0,815000,0,0,1000,816000,92.3
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140167251,140005745,Particle counter(CI-3100RS)1,LZ-IL-114,,2,1,SET,2013-07-31,3097000,0,3097000,3096000,0,3096000,0,0,1000,3097000,40.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140168228,140006752,알캡인쇄기,알캡인쇄기,,4,1.000,EA,2015-05-31,13729000,0,13729000,9504693,2904212,12408905,2904212,264020,1320095,13729000,23.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140168229,140006753,산유기가스 제거필터,LEAOGRS-1 / CB-PL-001,,4,1.000,EA,2015-05-31,4044000,0,4044000,2799693,855462,3655155,855462,77770,388845,4044000,23.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140168241,140006767,잉크젯 마킹기(알캡인쇄기),PI-IL-101,,4,1.000,EA,2015-07-31,17199000,0,17199000,11466000,3503500,14969500,3503500,318500,2229500,17199000,22.2
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140168367,140006898,Air Sampler,LZ-IL-113,,4,1.000,EA,2015-11-05,14453000,0,14453000,8970828,2741086,11711914,2741086,249189,2741086,14453000,20.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140168465,140006996,LAF Cart,LAF Cart,,5,1.000,EA,2016-01-31,24750000,0,24750000,14850000,4537500,19387500,4537500,412500,5362500,24750000,20.0
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140169257,140007797,pass box,600W*600L*1700HPB-IL-305,,5,1.000,EA,2016-12-31,24700000,0,24700000,12523944,3826761,16350705,3826761,347888,8349295,24700000,16.9
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140169263,140007803,LED 등기구,에어컨,,5,65.000,EA,2016-12-31,32680000,0,32680000,16570140,5063099,21633239,5063099,460282,11046761,32680000,16.9
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140169270,140007812,공조기 교체,Air Handling Unit Spec,,5,1,SET,2016-12-31,76700000,0,76700000,38890140,11883099,50773239,11883099,1080282,25926761,76700000,16.9
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140169305,140007847,Expansion valve,Expansion valve,,6,2.000,EA,2017-01-31,3200000,0,3200000,1599999,488889,2088888,488889,44445,1111112,3200000,16.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140173750,,지문인식기(capa증설),동결 저온창고,,6,1.000,EA,2018-05-31,2517848,0,2517848,699402,384671,1084073,384671,34970,1433775,2517848,16.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1415,기계장치-화학전지광6,140174168,,Air Sampler,MAS-100 NT/LZ-IL-118,,6,1,SET,2018-06-30,7500000,0,7500000,1979167,1145833,3125000,1145833,104166,4375000,7500000,16.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1430,기계장치-생과(의약),140175510,,헬륨 가스 디텍터,MSE-2400/LZ-IL-119,,6,1,SET,2018-10-31,24000000,0,24000000,5000000,3666667,8666667,3666667,333334,15333333,24000000,16.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1430,기계장치-생과(의약),140175511,,실리콘 오일 순환펌프,MIB 31155/PU-IL-105,,6,1.000,EA,2018-10-31,23790000,0,23790000,4956250,3634583,8590833,3634583,330416,15199167,23790000,16.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1430,기계장치-생과(의약),140175512,,실리콘 오일 순환펌프,MIA 31155/PU-IL-106,,6,1.000,EA,2018-10-31,23790000,0,23790000,4956250,3634583,8590833,3634583,330416,15199167,23790000,16.6
7500,의약 익산공장,J62331,익.의)일반주사공통실,1430,기계장치-생과(의약),140175694,,바이알 정렬기,바이알 정렬기,,6,1,SET,2018-11-30,8733900,0,8733900,1698258,1334346,3032604,1334346,121304,5701296,8733900,16.6
