자산번호,세부자산코드,담당부서,자산명,CCTR코드,CCTR명,사업영역 코드,사업영역명,자산클래스코드,자산클래스명,자산정보텍스트,상세위치,외주처(협력업체)코드,외주처(협력업체)명,외주처(협력업체)비고,제각/매각/폐기,실사관리여부,실사관리여부,매각/폐기에 의한 실사관리 제외,실사관리 제외 담당자,실사관리제외 사유,TAG발행일,최근실사일,TAG발행수,TAG발행 초기화수,자산상태코드,자산상태,자산단위,취득일,취득가,장부가,자본화일,당월상가액,비고,등록자,등록일시,최종수정자,최종수정일시,사업장코드,자산사용여부,TAG발행여부,사진번호,미완료사유코드,미완료사유,최근실사자,보세구분,실사용자
140163092,140163092-0002,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.633,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0003,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.633,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0004,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.637,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0005,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.637,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0006,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.637,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0007,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.637,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0008,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.64,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0009,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.64,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163092,140163092-0010,공무팀,유틸리티 배관설비(의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,100,100,19950217,0,,SYSTEM,2021-05-27 14:15:34.64,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163095,140163095-0001,공무팀,엘리베이터(유압식의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,EL-U-001,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,762000,1000,19950217,0,,SYSTEM,2021-05-27 14:15:34.647,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163100,140163100-0001,공무팀,저온냉동기(저온창고) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,CU-U-005,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19970530,33836000,1000,19970530,0,,SYSTEM,2021-05-27 14:15:34.65,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163101,140163101-0001,원제생산팀,현미경,J62432,익.의)유박스발효실,7500,의약 익산공장,1415,기계장치-화학전지광6,LZ-B-001,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950812,373000,1000,19950812,0,,SYSTEM,2021-05-27 14:16:22.093,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163103,140163103-0001,공무팀,집진기(옥상의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19981218,21750,250,19981218,0,,SYSTEM,2021-05-27 14:15:34.657,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163103,140163103-0002,공무팀,집진기(옥상의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19981218,21750,250,19981218,0,,SYSTEM,2021-05-27 14:15:34.657,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163103,140163103-0003,공무팀,집진기(옥상의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19981218,21750,250,19981218,0,,SYSTEM,2021-05-27 14:15:34.657,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163103,140163103-0004,공무팀,집진기(옥상의약품) (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19981218,21750,250,19981218,0,,SYSTEM,2021-05-27 14:15:34.657,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163104,140163104-0001,공무팀,살충등 (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990730,6333,167,19990730,0,,SYSTEM,2021-05-27 14:15:34.66,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163104,140163104-0002,공무팀,살충등 (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990730,6333,167,19990730,0,,SYSTEM,2021-05-27 14:15:34.663,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163104,140163104-0003,공무팀,살충등 (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990730,6333,167,19990730,0,,SYSTEM,2021-05-27 14:15:34.663,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163104,140163104-0004,공무팀,살충등 (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990730,6333,167,19990730,0,,SYSTEM,2021-05-27 14:15:34.663,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163104,140163104-0005,공무팀,살충등 (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990730,6333,167,19990730,0,,SYSTEM,2021-05-27 14:15:34.663,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163104,140163104-0006,공무팀,살충등 (공무팀),J62101,익.의)공장,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990730,6333,167,19990730,0,,SYSTEM,2021-05-27 14:15:34.663,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163106,140163106-0001,QC팀,Threshold System,J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LE-Q-017,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000103,2746000,1000,20000103,0,,SYSTEM,2021-05-27 14:15:34.67,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163108,140163108-0001,QC팀,레코더(VVM용),J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000918,36000,1000,20000918,0,,SYSTEM,2021-05-27 14:15:34.673,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163110,140163110-0001,QC팀,REFRIGERATED CIRCULATOR,J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-171,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001019,47000,1000,20001019,0,,SYSTEM,2021-05-27 14:15:34.68,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163112,140163112-0001,QC팀,Power Supply(EPS1001),J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-174,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001117,19000,1000,20001117,0,,SYSTEM,2021-05-27 14:15:34.683,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163115,140163115-0001,QC팀,CO2 Incubator(NAPCO),J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,IN-Q-026,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001227,60000,1000,20001227,0,,SYSTEM,2021-05-27 14:15:34.69,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163118,140163118-0001,QC팀,선광도측정기(JASCO),J62205,익.의)QC화학분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-192,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001229,223000,1000,20001229,0,,SYSTEM,2021-05-27 14:15:34.693,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163132,140163132-0001,QC팀,DEEP FREEZER,J62201,익.의)QC팀,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,FZ-Q-010,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030115,162000,1000,20030115,0,,SYSTEM,2021-05-27 14:15:34.7,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163136,140163136-0001,QC팀,Plate shaker,J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-263,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030108,11000,1000,20030108,0,,SYSTEM,2021-05-27 14:15:34.703,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163137,140163137-0001,QC팀,MICROPLATE READER,J62205,익.의)QC화학분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LE-Q-057,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030923,345000,1000,20030923,0,,SYSTEM,2021-05-27 14:15:34.71,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163142,140163142-0001,QC팀,Heating block,J62205,익.의)QC화학분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HT-Q-004,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19981229,18000,1000,19981229,0,,SYSTEM,2021-05-27 14:15:34.72,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163144,140163144-0001,QC팀,Vacuum Pump(GAST),J62201,익.의)QC팀,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,PU-Q-010,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19940425,10000,1000,19940425,0,,SYSTEM,2021-05-27 14:15:34.723,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163150,140163150-0001,QC팀,현미경(DIAPHOT-200),J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-045,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,174500,500,19950217,0,,SYSTEM,2021-05-27 14:15:34.73,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163150,140163150-0002,QC팀,현미경(DIAPHOT-200),J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-045,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19950217,174500,500,19950217,0,,SYSTEM,2021-05-27 14:15:34.73,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163152,140163152-0001,QC팀,CO2 INCUBATOR,J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,IN-Q-005007,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19960521,46500,500,19960521,0,,SYSTEM,2021-05-27 14:15:34.74,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163152,140163152-0002,QC팀,CO2 INCUBATOR,J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,IN-Q-005007,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19960521,46500,500,19960521,0,,SYSTEM,2021-05-27 14:15:34.74,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163158,140163158-0001,QC팀,Heating block,J62205,익.의)QC화학분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,HT-Q-003,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19981229,18000,1000,19981229,0,,SYSTEM,2021-05-27 14:15:34.747,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163159,140163159-0001,QC팀,HPLC(Waters 2690),J62204,익.의)QC기기분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LE-Q-028,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990416,610000,333,19990416,0,,SYSTEM,2021-05-27 14:15:34.75,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163159,140163159-0002,QC팀,HPLC(Waters 2690),J62204,익.의)QC기기분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LE-Q-028,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990416,610000,333,19990416,0,,SYSTEM,2021-05-27 14:15:34.75,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163159,140163159-0003,QC팀,HPLC(Waters 2690),J62204,익.의)QC기기분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LE-Q-028,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990416,610000,333,19990416,0,,SYSTEM,2021-05-27 14:15:34.75,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163161,140163161-0001,QC팀,LAC/E32(Waters),J62204,익.의)QC기기분석실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,CS-Q-002,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19991019,158000,1000,19991019,0,,SYSTEM,2021-05-27 14:15:34.757,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163162,140163162-0001,QC팀,전기영동장치순환기Power Supply,J62203,익.의)QC미생물실,7001,생명과학 익산공장 공통,1415,기계장치-화학전지광6,LZ-Q-153154155,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19991129,135000,1000,19991129,0,,SYSTEM,2021-05-27 14:15:34.76,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163164,140163164-0001,완제생산팀,랙(분동보관용),J62345,익.의)프리필드1실,7500,의약 익산공장,1415,기계장치-화학전지광6,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001002,11000,1000,20001002,0,,SYSTEM,2021-05-27 14:16:22.1,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0001,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.103,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0002,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.103,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0003,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.103,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0004,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.107,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0005,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.107,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0006,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.107,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0007,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.107,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0008,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.107,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0009,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0010,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0011,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0012,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0013,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0014,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0015,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.11,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0016,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.113,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0017,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.113,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163165,140163165-0018,완제생산팀,표준분동,J62311,익.의)완제생산팀,7500,의약 익산공장,1415,기계장치-화학전지광6,WE-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010325,6611,56,20010325,0,,SYSTEM,2021-05-27 14:16:22.113,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163167,140163167-0001,완제생산팀,유량제어 펌프(704UR),J62323,익.의)생물주사(감가),7500,의약 익산공장,1415,기계장치-화학전지광6,PU-GL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20031030,99000,1000,20031030,0,,SYSTEM,2021-05-27 14:16:22.12,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163168,140163168-0001,완제생산팀,반자동이물검사기,J62332,익.의)일반주사(감가),7500,의약 익산공장,1415,기계장치-화학전지광6,XP-IL-101,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20031229,4270000,1000,20031229,0,,SYSTEM,2021-05-27 14:16:22.123,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
140163169,140163169-0001,완제생산팀,핸드 캡핑 머신(HA벌크 실링용),J62345,익.의)프리필드1실,7500,의약 익산공장,1415,기계장치-화학전지광6,-,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19960521,68000,1000,19960521,0,,SYSTEM,2021-05-27 14:16:22.13,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
