Year,Month,Code,Name,Unit,Finished,Substance_1,Substance_2,Complex,QC,Supporting
20,10,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,10,302126,펌프 튜빙(Masterflex L/S 24),EA,,3,1,,,
20,10,302127,펌프 튜빙(Masterflex I/P 73),EA,,,1,,,
20,10,302128,펌프 튜빙(Masterflex I/P 82),EA,,,1,,,
20,10,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
20,10,302161,Durapore 필터(SCGVU11RE),EA,,5,,,,
20,10,302170,아세톤 자가,mL,,,3000,,,
20,10,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
20,10,302210,펌프 튜빙(NALGENE 8060-0200),EA,5,,1,,,
20,10,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,10,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,10,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,10,302250,필터 (PUY2UY300H),EA,,,,11,,
20,10,302251,필터 (PUY2UY100H),EA,,,,,,
20,10,302256,필터 (PUY1UY400J),EA,,,,,,
20,10,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,10,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,10,302341,펌프 튜빙(Masterflex L/S 25),EA,,1,,,,
20,10,302450,필터(SLK7002PFRP)(스팀필터),EA,2,,,,,
20,10,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,10,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,10,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
20,10,302481,구연산무수(99.5%이상),kg,,,,,,
20,10,302520,PFA Tubing(EW-06371-04),EA,5,,,,,
20,10,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,10,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
20,10,302572,Millex-FG Filter(MTGR85000),EA,2,,,,,
20,10,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,10,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,10,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,10,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,10,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,10,302690,액체 세제 (액츠 무진복 세탁용),EA,,,,,,
20,10,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,10,302780,H2O2 for HPV,EA,,,,,,
20,10,302880,Sartfluor GA,EA,,,,,,
20,10,302881,Sartfluor junior,EA,,,,,,
20,10,302882,SP Sephadex C50 자가,g,,,,,,
20,10,303090,테크세제,EA,,,,,,
20,10,302841,72B/A4 Clean paper,EA,1000,,,,,
20,10,200522,화이버 드럼,EA,,,,24,,
20,10,106602,보위딕 테스트 팩(Terragene),EA,60,2,13,,,
20,10,302255,필터 (PFY2UY300J),EA,,,,,,
20,10,302571,Sartofluor Filter(5185307T8),EA,1,,,,,
20,10,302151,Sartoclean CA 20,EA,,,,,,
20,10,302257,필터 (PFY1J012J),EA,,,,,,
20,10,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,1
20,10,300953,킴텍스(50×70×1),EA,,,,,,
20,10,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,10,302254,필터 (MBS1002RJH2),EA,,,,,,
20,10,103638,밀리팩200(MPGL2GCL3),EA,1,,,,,
20,10,102141,SARTOBRAN P 10 Filter,EA,,,2,,,
20,10,100351,Filter SARTOPURE PP2,EA,,,,,,
20,10,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,12,4,,,,
20,10,303034,Decon-cycle (Disinfectant)472mL 자가,EA,40,3,5,,,
20,10,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,36,,2,,,
20,10,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,30,,4,,,
20,10,303036,70% IPA 472mL 자가,EA,204,7,22,,,24
20,10,303060,70% IPA Gallon size 자가,EA,,,,,,
20,10,303033,5% Decon-spore (Sporicide)472mL 자가,EA,15,,,,,
20,10,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,,,,,
20,10,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,10,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,10,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,1,
20,10,102990,Filter Unit 1L 자가(Bottle top),EA,37,,10,,,
20,10,100136,트립신에데트산나트륨,mL,,,100,,,
20,11,100130,디메티콘 유제 35% 자가,g,,,,,,
20,11,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,11,105944,20L Glass bottle(screw),EA,,,,,,
20,11,105996,멸균백1200*1200mm,EA,,,,,,
20,11,105998,멸균백400*500mm,EA,100,100,100,,,
20,11,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
20,11,300006,퐁퐁,EA,2,2,,,,
20,11,300009,Sartofluor GA 10,EA,,7,,,,
20,11,300010,Sartofluor GA 20,EA,,1,,,,
20,11,300011,Sartofluor Mini,EA,,6,,,,
20,11,302000,수산화나트륨(퀴놀론1KG),kg,,,,44.029,,
20,11,LMSM00007C,수산화나트륨 자가 (1kg),kg,20,,,,,
20,11,302060,AGP Solution Kit,EA,,,2,,,
20,11,302101,5mL PC Validation Vial,EA,,,,,,
20,11,302102,Autoclave Indicator. Sigmaware,EA,,,3,,,
20,11,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,11,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,11,302109,락스 (럭키),EA,,6,,,,
20,11,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,11,302123,펌프 튜빙(Masterflex L/S 16),EA,,,,,,
20,11,302124,펌프 튜빙(Masterflex L/S 17),EA,,,1,,,
20,11,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,11,302126,펌프 튜빙(Masterflex L/S 24),EA,,,,,,
20,11,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,11,302128,펌프 튜빙(Masterflex I/P 82),EA,,5,,,,
20,11,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,1,
20,11,302161,Durapore 필터(SCGVU11RE),EA,,6,,,,
20,11,302170,아세톤 자가,mL,,,3158,,,
20,11,302171,Optiseal 필터(LAGR04TP6),EA,,2,,,,
20,11,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
20,11,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,11,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,11,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,11,302250,필터 (PUY2UY300H),EA,,,,,,
20,11,302251,필터 (PUY2UY100H),EA,,,,,,
20,11,302256,필터 (PUY1UY400J),EA,,,,,,
20,11,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,11,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,11,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
20,11,302450,필터(SLK7002PFRP)(스팀필터),EA,2,,,,,
20,11,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,11,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,11,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
20,11,302481,구연산무수(99.5%이상),kg,,,,,,
20,11,302520,PFA Tubing(EW-06371-04),EA,,,,,,
20,11,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,11,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
20,11,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
20,11,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,11,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,11,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,11,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,11,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,11,302690,액체 세제 (액츠 무진복 세탁용),EA,,7,2,,,
20,11,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,11,302780,H2O2 for HPV,EA,,,,,,
20,11,302880,Sartfluor GA,EA,,,1,,,
20,11,302881,Sartfluor junior,EA,,,1,,,
20,11,302882,SP Sephadex C50 자가,g,,,,,,
20,11,303090,테크세제,EA,,,1,,,
20,11,302841,72B/A4 Clean paper,EA,,,,,,
20,11,200522,화이버 드럼,EA,,,,30,,
20,11,106602,보위딕 테스트 팩(Terragene),EA,53,15,3,,,
20,11,302255,필터 (PFY2UY300J),EA,,,,,,
20,11,302571,Sartofluor Filter(5185307T8),EA,,,,,,
20,11,302151,Sartoclean CA 20,EA,,,,,,
20,11,302257,필터 (PFY1J012J),EA,,,,,,
20,11,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,6
20,11,300953,킴텍스(50×70×1),EA,,,,,,
20,11,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,11,302254,필터 (MBS1002RJH2),EA,,,,,,
20,11,103638,밀리팩200(MPGL2GCL3),EA,1,,4,,,
20,11,102141,SARTOBRAN P 10 Filter,EA,,,2,,,
20,11,100351,Filter SARTOPURE PP2,EA,,,,,,
20,11,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,4,9,21,,,
20,11,303034,Decon-cycle (Disinfectant)472mL 자가,EA,,16,4,,,
20,11,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,8,8,6,,,
20,11,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,16,3,2,,,
20,11,303036,70% IPA 472mL 자가,EA,12,50,41,,,
20,11,303060,70% IPA Gallon size 자가,EA,,,,,,
20,11,303033,5% Decon-spore (Sporicide)472mL 자가,EA,,2,,,,
20,11,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,6,,,,,
20,11,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,11,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,11,303080,70% IPA Dispenser용(자동분무기용),EA,10,5,2,,,
20,11,102990,Filter Unit 1L 자가(Bottle top),EA,41,,,,,
20,11,100136,트립신에데트산나트륨,mL,,,,,,
20,12,100130,디메티콘 유제 35% 자가,g,,,,,,
20,12,105521,TSB(Non animal origin) 자가,BT,,,,,,
20,12,105944,20L Glass bottle(screw),EA,,,,,,
20,12,105996,멸균백1200*1200mm,EA,,,,,,
20,12,105998,멸균백400*500mm,EA,,,100,,,
20,12,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,2,,,,,
20,12,300006,퐁퐁,EA,3,,,,,
20,12,300009,Sartofluor GA 10,EA,,1,,,,
20,12,300010,Sartofluor GA 20,EA,,,,,,
20,12,300011,Sartofluor Mini,EA,,2,,,,
20,12,302000,수산화나트륨(퀴놀론1KG),kg,,,,42.959,,
20,12,LMSM00007C,수산화나트륨 자가 (1kg),kg,,,,,,
20,12,302060,AGP Solution Kit,EA,,,5,,,
20,12,302101,5mL PC Validation Vial,EA,,,60,,500,
20,12,302102,Autoclave Indicator. Sigmaware,EA,,,,,,
20,12,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
20,12,302104,Chemical Indicator 1250 (3M),EA,,,,,,
20,12,302109,락스 (럭키),EA,,,5,,,
20,12,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
20,12,302123,펌프 튜빙(Masterflex L/S 16),EA,6,,,,,
20,12,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
20,12,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
20,12,302126,펌프 튜빙(Masterflex L/S 24),EA,,,1,,,
20,12,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
20,12,302128,펌프 튜빙(Masterflex I/P 82),EA,,,,,,
20,12,302143,Endotoxin Indicator(Endosafe) 자가,EA,,1,,,,
20,12,302161,Durapore 필터(SCGVU11RE),EA,7,,,,,
20,12,302170,아세톤 자가,mL,,,2500,,,
20,12,302171,Optiseal 필터(LAGR04TP6),EA,6,,,,,
20,12,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
20,12,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
20,12,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
20,12,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
20,12,302250,필터 (PUY2UY300H),EA,,,,10,,
20,12,302251,필터 (PUY2UY100H),EA,,,,,,
20,12,302256,필터 (PUY1UY400J),EA,,,,,,
20,12,302259,필터 (AB1PFA7PVH4),EA,,,,,,
20,12,302260,필터 (AB3NFZ7PH4),EA,,,,,,
20,12,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
20,12,302450,필터(SLK7002PFRP)(스팀필터),EA,2,,,,,
20,12,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
20,12,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,,,,,,
20,12,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
20,12,302481,구연산무수(99.5%이상),kg,,,,,,
20,12,302520,PFA Tubing(EW-06371-04),EA,,,,,,
20,12,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
20,12,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
20,12,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
20,12,302573,C-Flex Tubing(072-313-3),EA,,,,,,
20,12,302620,CTGR75S01 Millipore Filter,EA,,,,,,
20,12,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
20,12,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
20,12,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
20,12,302690,액체 세제 (액츠 무진복 세탁용),EA,,5,,,,
20,12,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
20,12,302780,H2O2 for HPV,EA,,,,,,
20,12,302880,Sartfluor GA,EA,,,,,,
20,12,302881,Sartfluor junior,EA,,,,,,
20,12,302882,SP Sephadex C50 자가,g,,,,,,
20,12,303090,테크세제,EA,,,,,,
20,12,302841,72B/A4 Clean paper,EA,,,,,,
20,12,200522,화이버 드럼,EA,,,,30,,
20,12,106602,보위딕 테스트 팩(Terragene),EA,80,15,9,,6,
20,12,302255,필터 (PFY2UY300J),EA,,,,,,
20,12,302571,Sartofluor Filter(5185307T8),EA,,,,,,
20,12,302151,Sartoclean CA 20,EA,,,2,,,
20,12,302257,필터 (PFY1J012J),EA,,,,,,
20,12,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,2
20,12,300953,킴텍스(50×70×1),EA,,,,,,
20,12,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
20,12,302254,필터 (MBS1002RJH2),EA,,,,,,
20,12,103638,밀리팩200(MPGL2GCL3),EA,,,,,,
20,12,102141,SARTOBRAN P 10 Filter,EA,,,2,,,
20,12,100351,Filter SARTOPURE PP2,EA,,,,,,
20,12,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,17,4,,,6,
20,12,303034,Decon-cycle (Disinfectant)472mL 자가,EA,3,10,1,,6,
20,12,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,46,2,2,,,
20,12,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,31,3,4,,,
20,12,303036,70% IPA 472mL 자가,EA,156,18,17,,12,36
20,12,303060,70% IPA Gallon size 자가,EA,,,,,,
20,12,303033,5% Decon-spore (Sporicide)472mL 자가,EA,12,,,,,
20,12,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,2,2,,,,
20,12,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
20,12,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
20,12,303080,70% IPA Dispenser용(자동분무기용),EA,,3,,,,
20,12,102990,Filter Unit 1L 자가(Bottle top),EA,35,,,,,
20,12,100136,트립신에데트산나트륨,mL,,,,,,
21,1,100130,디메티콘 유제 35% 자가,g,,,,,,
21,1,105521,TSB(Non animal origin) 자가,BT,,,,,,
21,1,105944,20L Glass bottle(screw),EA,,,,,,
21,1,105996,멸균백1200*1200mm,EA,,,,,,
21,1,105998,멸균백400*500mm,EA,,,100,,,
21,1,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
21,1,300006,퐁퐁,EA,,,,,3,
21,1,300009,Sartofluor GA 10,EA,,,1,,,
21,1,300010,Sartofluor GA 20,EA,,,,,,
21,1,300011,Sartofluor Mini,EA,,,,,,
21,1,302000,수산화나트륨(퀴놀론1KG),kg,,,,38,,
21,1,LMSM00007C,수산화나트륨 자가 (1kg),kg,19.985,,,,,
21,1,302060,AGP Solution Kit,EA,,,6,,,
21,1,302101,5mL PC Validation Vial,EA,,,,,740,
21,1,302102,Autoclave Indicator. Sigmaware,EA,,,,,,
21,1,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
21,1,302104,Chemical Indicator 1250 (3M),EA,,,,,,
21,1,302109,락스 (럭키),EA,,,2,,,
21,1,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
21,1,302123,펌프 튜빙(Masterflex L/S 16),EA,,,,,,
21,1,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
21,1,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
21,1,302126,펌프 튜빙(Masterflex L/S 24),EA,,,,,,
21,1,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
21,1,302128,펌프 튜빙(Masterflex I/P 82),EA,,,2,,,
21,1,302143,Endotoxin Indicator(Endosafe) 자가,EA,,,,,,
21,1,302161,Durapore 필터(SCGVU11RE),EA,,3,,,,
21,1,302170,아세톤 자가,mL,,,,,,
21,1,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
21,1,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
21,1,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
21,1,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
21,1,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
21,1,302250,필터 (PUY2UY300H),EA,,,,,,
21,1,302251,필터 (PUY2UY100H),EA,,,,,,
21,1,302256,필터 (PUY1UY400J),EA,,,,,,
21,1,302259,필터 (AB1PFA7PVH4),EA,,,,,,
21,1,302260,필터 (AB3NFZ7PH4),EA,,,,,,
21,1,302341,펌프 튜빙(Masterflex L/S 25),EA,,1,,,,
21,1,302450,필터(SLK7002PFRP)(스팀필터),EA,1,,,,,
21,1,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
21,1,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,9,,,,,
21,1,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
21,1,302481,구연산무수(99.5%이상),kg,,,,,,
21,1,302520,PFA Tubing(EW-06371-04),EA,,,,,,
21,1,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
21,1,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
21,1,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
21,1,302573,C-Flex Tubing(072-313-3),EA,,,,,,
21,1,302620,CTGR75S01 Millipore Filter,EA,2,,,,,
21,1,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
21,1,302622,CTGB72TP3 Millipore Filter,EA,2,,,,,
21,1,302623,AB05PFR7PVH4 Pall Filter,EA,2,,,,,
21,1,302690,액체 세제 (액츠 무진복 세탁용),EA,,5,,8,,
21,1,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,6,,,,,
21,1,302780,H2O2 for HPV,EA,,,,,,
21,1,302880,Sartfluor GA,EA,,,,,,
21,1,302881,Sartfluor junior,EA,,,,,,
21,1,302882,SP Sephadex C50 자가,g,,,,,,
21,1,303090,테크세제,EA,2,,,,,
21,1,302841,72B/A4 Clean paper,EA,1000,,,,,
21,1,200522,화이버 드럼,EA,,,,30,,
21,1,106602,보위딕 테스트 팩(Terragene),EA,,11,3,,,
21,1,302255,필터 (PFY2UY300J),EA,,,,,,
21,1,302571,Sartofluor Filter(5185307T8),EA,,,,,,
21,1,302151,Sartoclean CA 20,EA,,,3,,,
21,1,302257,필터 (PFY1J012J),EA,,,,,,
21,1,300953,킴텍스(50×70×1),EA,,,,,,
21,1,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
21,1,302254,필터 (MBS1002RJH2),EA,,,,,,
21,1,103638,밀리팩200(MPGL2GCL3),EA,2,,,,,
21,1,102141,SARTOBRAN P 10 Filter,EA,,6,3,,,
21,1,100351,Filter SARTOPURE PP2,EA,,,,,,
21,1,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,,,,,2,
21,1,303034,Decon-cycle (Disinfectant)472mL 자가,EA,48,4,,,,
21,1,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,14,2,,,2,
21,1,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,,,,,2,
21,1,303036,70% IPA 472mL 자가,EA,92,41,15,,2,
21,1,303060,70% IPA Gallon size 자가,EA,6,,,,,
21,1,303033,5% Decon-spore (Sporicide)472mL 자가,EA,,,,,,
21,1,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,3,1,,,,
21,1,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
21,1,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
21,1,303080,70% IPA Dispenser용(자동분무기용),EA,,,,,2,
21,1,102990,Filter Unit 1L 자가(Bottle top),EA,41,,,,,
21,1,100136,트립신에데트산나트륨,mL,,,,,,
21,1,107225,멸균백 580*900mm,EA,,,,,,
21,1,106156,Opticap XL2 Capsule Filter(KGW6A02FF3),EA,,,4,,,
21,8,100130,디메티콘 유제 35% 자가,g,,,,,,
21,8,105521,TSB(Non animal origin) 자가,BT,,,,,,
21,8,105944,20L Glass bottle(screw),EA,,,,,,
21,8,105996,멸균백1200*1200mm,EA,,,,,,
21,8,105998,멸균백400*500mm,EA,200,,100,,,
21,8,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,,,,,,
21,8,300006,퐁퐁,EA,,1,,,,
21,8,300009,Sartofluor GA 10,EA,,,4,,,
21,8,300010,Sartofluor GA 20,EA,,1,1,,,
21,8,300011,Sartofluor Mini,EA,,4,9,,,
21,8,302000,수산화나트륨(퀴놀론1KG),kg,,,,46.029,,
21,8,LMSM00007C,수산화나트륨 자가 (1kg),kg,,,,,,
21,8,302060,AGP Solution Kit,EA,,,3,,,
21,8,302101,5mL PC Validation Vial,EA,,,,,,
21,8,302102,Autoclave Indicator. Sigmaware,EA,,,,,,
21,8,302103,Hi Temperature Indicator(Shamrock)(건열),EA,,,,,,
21,8,302104,Chemical Indicator 1250 (3M),EA,,,,,,
21,8,302109,락스 (럭키),EA,,5,2,,,1
21,8,302122,염화나트륨(수지 재생용) 자가,kg,,,,,,
21,8,302123,펌프 튜빙(Masterflex L/S 16),EA,10,6,,,,
21,8,302124,펌프 튜빙(Masterflex L/S 17),EA,,,,,,
21,8,302125,펌프 튜빙(Masterflex L/S 18),EA,,,,,,
21,8,302126,펌프 튜빙(Masterflex L/S 24),EA,,,2,,,
21,8,302127,펌프 튜빙(Masterflex I/P 73),EA,,,,,,
21,8,302128,펌프 튜빙(Masterflex I/P 82),EA,,,,,,
21,8,302143,Endotoxin Indicator(Endosafe) 자가,EA,2,,,,,
21,8,302161,Durapore 필터(SCGVU11RE),EA,,5,,,,
21,8,302170,아세톤 자가,mL,,,3000,,,
21,8,302171,Optiseal 필터(LAGR04TP6),EA,,,,,,
21,8,302210,펌프 튜빙(NALGENE 8060-0200),EA,,,,,,
21,8,302212,펌프 튜빙(NALGENE 8060-0100),EA,,,,,,
21,8,302213,펌프 튜빙(NALGENE 8060-0060),EA,,,,,,
21,8,302214,펌프 튜빙(NALGENE 8060-0040),EA,,,,,,
21,8,302250,필터 (PUY2UY300H),EA,,,,,,
21,8,302251,필터 (PUY2UY100H),EA,,,,,,
21,8,302256,필터 (PUY1UY400J),EA,,,,,,
21,8,302259,필터 (AB1PFA7PVH4),EA,,,,,,
21,8,302260,필터 (AB3NFZ7PH4),EA,,,,,,
21,8,302341,펌프 튜빙(Masterflex L/S 25),EA,,,,,,
21,8,302450,필터(SLK7002PFRP)(스팀필터),EA,3,,,,,
21,8,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,,,,,,
21,8,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,1,,,,,
21,8,302453,필터(CTGB71TP3)(스팀필터),EA,,,,,,
21,8,302481,구연산무수(99.5%이상),kg,,,,,,
21,8,302520,PFA Tubing(EW-06371-04),EA,5,,,,,
21,8,302521,PFA Tubing(RZ-06375-02),EA,,,,,,
21,8,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,,,,,,
21,8,302572,Millex-FG Filter(MTGR85000),EA,,,,,,
21,8,302573,C-Flex Tubing(072-313-3),EA,,,,,,
21,8,302620,CTGR75S01 Millipore Filter,EA,,,,,,
21,8,302621,KVGB04TC3 Milliporre Filter,EA,,,,,,
21,8,302622,CTGB72TP3 Millipore Filter,EA,,,,,,
21,8,302623,AB05PFR7PVH4 Pall Filter,EA,,,,,,
21,8,302690,액체 세제 (액츠 무진복 세탁용),EA,,5,,,,
21,8,302774,Aervent 20 Cartridge Filter CTGR72TP1,EA,,,,,,
21,8,302780,H2O2 for HPV,EA,,,,,,
21,8,302880,Sartfluor GA,EA,2,,1,,,
21,8,302881,Sartfluor junior,EA,,,,,,
21,8,302882,SP Sephadex C50 자가,g,,,,,,
21,8,303090,테크세제,EA,,,,,,
21,8,302841,72B/A4 Clean paper,EA,750,,,,,
21,8,200522,화이버 드럼,EA,,,,12,,
21,8,106602,보위딕 테스트 팩(Terragene),EA,40,21,3,,,
21,8,302255,필터 (PFY2UY300J),EA,,,,,,
21,8,302571,Sartofluor Filter(5185307T8),EA,,,,,,
21,8,302151,Sartoclean CA 20,EA,,,,,,
21,8,302257,필터 (PFY1J012J),EA,,,,,,
21,8,302914,Sterile Filter(KA3EKVP10.2um),EA,,,,,,1
21,8,300953,킴텍스(50×70×1),EA,,,,,,
21,8,302321,훈증액 MINNACARE COLD STERILANT,BT,,,,,,
21,8,302254,필터 (MBS1002RJH2),EA,,,,,,
21,8,103638,밀리팩200(MPGL2GCL3),EA,3,,,,,
21,8,102141,SARTOBRAN P 10 Filter,EA,,,2,,,
21,8,100351,Filter SARTOPURE PP2,EA,,,,,,
21,8,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,2,16,1,,,
21,8,303034,Decon-cycle (Disinfectant)472mL 자가,EA,29,3,17,,,
21,8,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,24,2,2,,,
21,8,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,30,7,4,,,
21,8,303036,70% IPA 472mL 자가,EA,164,44,17,,,36
21,8,303060,70% IPA Gallon size 자가,EA,4,,,,,
21,8,303033,5% Decon-spore (Sporicide)472mL 자가,EA,17,4,,,,
21,8,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,,6,1,,,
21,8,303035,Hypo-chlor (Sporicide)472mL 자가,EA,,,,,,
21,8,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,,,,,,
21,8,303080,70% IPA Dispenser용(자동분무기용),EA,,,,2,,
21,8,102990,Filter Unit 1L 자가(Bottle top),EA,51,,10,,,
21,8,100136,트립신에데트산나트륨,mL,,,,,,
21,8,107225,멸균백 580*900mm,EA,,,100,,,
21,8,106156,Opticap XL2 Capsule Filter(KGW6A02FF3),EA,,,,,,
